sample_index,true_label,number_of_agents_correct,number_of_agents_wrong,trust_selected_agent,trust_prediction,trust_correct,General Traffic Agent_prediction,General Traffic Agent_correct,Attack Recall Agent_prediction,Attack Recall Agent_correct,Normal Behavior Agent_prediction,Normal Behavior Agent_correct,Hard-Case Agent_prediction,Hard-Case Agent_correct
41289,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41290,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41291,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41292,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41293,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
41294,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41295,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41296,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41297,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41298,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
41299,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41300,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41301,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41302,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41303,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41304,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41305,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41306,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41307,0,2,2,Hard-Case Agent,1,False,0,True,1,False,0,True,1,False
41308,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41309,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41310,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41311,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41312,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41313,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41314,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41315,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41316,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41317,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41318,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41319,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41320,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
41321,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41322,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41323,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
41324,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41325,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41326,1,3,1,Hard-Case Agent,1,True,1,True,0,False,1,True,1,True
41327,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41328,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41329,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41330,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41331,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41332,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41333,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41334,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41335,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41336,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41337,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41338,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41339,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41340,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
41341,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41342,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41343,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41344,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41345,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41346,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41347,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41348,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41349,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41350,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41351,1,0,4,Hard-Case Agent,0,False,0,False,0,False,0,False,0,False
41352,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41353,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
41354,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
41355,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41356,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41357,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41358,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41359,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41360,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41361,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41362,0,1,3,Hard-Case Agent,0,True,1,False,1,False,1,False,0,True
41363,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41364,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41365,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41366,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41367,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41368,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
41369,1,1,3,Normal Behavior Agent,0,False,0,False,0,False,0,False,1,True
41370,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41371,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41372,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41373,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41374,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41375,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41376,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41377,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41378,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41379,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41380,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41381,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41382,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41383,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41384,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41385,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41386,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
41387,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41388,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41389,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41390,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41391,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41392,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41393,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
41394,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41395,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41396,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41397,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41398,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41399,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41400,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41401,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41402,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41403,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41404,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41405,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41406,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41407,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41408,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41409,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41410,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41411,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41412,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41413,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41414,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41415,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41416,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41417,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41418,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41419,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41420,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41421,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41422,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41423,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41424,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41425,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41426,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41427,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41428,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41429,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41430,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41431,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41432,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41433,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41434,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41435,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41436,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41437,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41438,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41439,1,2,2,Hard-Case Agent,1,True,0,False,0,False,1,True,1,True
41440,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41441,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41442,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41443,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41444,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41445,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
41446,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41447,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41448,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41449,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
41450,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41451,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41452,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41453,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41454,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41455,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41456,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41457,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
41458,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41459,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41460,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41461,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41462,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41463,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41464,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41465,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41466,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
41467,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41468,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41469,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41470,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41471,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41472,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
41473,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41474,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41475,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41476,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41477,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41478,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
41479,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41480,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41481,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41482,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41483,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41484,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41485,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41486,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41487,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41488,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41489,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
41490,0,1,3,Hard-Case Agent,0,True,1,False,1,False,1,False,0,True
41491,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41492,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41493,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
41494,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41495,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41496,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41497,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41498,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41499,1,2,2,Hard-Case Agent,1,True,1,True,0,False,0,False,1,True
41500,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41501,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41502,0,2,2,Normal Behavior Agent,0,True,0,True,1,False,0,True,1,False
41503,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41504,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41505,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41506,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41507,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41508,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41509,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41510,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41511,0,3,1,General Traffic Agent,0,True,0,True,0,True,0,True,1,False
41512,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41513,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41514,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41515,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41516,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41517,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41518,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41519,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41520,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41521,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41522,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41523,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41524,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41525,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41526,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41527,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41528,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41529,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41530,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41531,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41532,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41533,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41534,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41535,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41536,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41537,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41538,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41539,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41540,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41541,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41542,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41543,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41544,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41545,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41546,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41547,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41548,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41549,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41550,0,2,2,Normal Behavior Agent,0,True,0,True,1,False,0,True,1,False
41551,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41552,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41553,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
41554,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41555,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41556,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41557,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41558,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41559,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41560,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41561,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41562,0,2,2,Normal Behavior Agent,0,True,0,True,1,False,0,True,1,False
41563,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41564,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41565,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41566,0,1,3,Hard-Case Agent,1,False,0,True,1,False,1,False,1,False
41567,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41568,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41569,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41570,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41571,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41572,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41573,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41574,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41575,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41576,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41577,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41578,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41579,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41580,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41581,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41582,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41583,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41584,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41585,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41586,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41587,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41588,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
41589,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41590,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41591,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41592,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41593,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41594,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41595,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41596,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41597,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41598,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41599,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41600,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
41601,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41602,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41603,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41604,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
41605,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41606,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41607,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41608,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
41609,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
41610,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41611,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41612,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41613,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41614,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
41615,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
41616,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
